date,taluk,rain_lag_7,rain_lag_30,rolling_30_rain,rolling_60_rain,rolling_90_rain,dry_days_count,rain_deficit,temp,humidity,wind,pressure,month,target_monthly_rain,target_category
2022-06-09,byndoor,3.99,3.61,531.71,531.71,531.71,7,-497.1399999999999,27.86,80.9,4.07,99.49,6,748.66,Normal
2022-06-10,byndoor,2.63,12.19,534.12,534.12,534.12,7,-494.7299999999999,27.45,81.71,3.93,99.52,6,748.66,Normal
2022-06-11,byndoor,1.39,7.58,535.74,535.74,535.74,7,-493.1099999999999,27.28,82.58,2.96,99.61,6,748.66,Normal
2022-06-12,byndoor,111.74,1.64,544.01,544.01,544.01,7,-484.8399999999999,26.53,84.82,3.07,99.58,6,748.66,Normal
2022-06-13,byndoor,23.86,2.0,555.47,555.47,555.47,6,-473.3799999999999,27.21,82.24,2.81,99.63,6,748.66,Normal
2022-06-14,byndoor,8.22,4.18,559.06,559.06,559.06,6,-469.78999999999996,27.42,80.45,2.83,99.64,6,748.66,Normal
2022-06-15,byndoor,9.75,22.38,569.1899999999999,569.1899999999999,569.1899999999999,6,-459.65999999999997,27.15,86.69,2.81,99.52,6,748.66,Normal
2022-06-16,byndoor,6.02,18.11,567.27,567.27,567.27,6,-461.5799999999999,27.14,84.65,2.38,99.52,6,748.66,Normal
2022-06-17,byndoor,13.81,96.31,560.2300000000001,560.2300000000001,560.2300000000001,6,-468.6199999999998,27.19,81.78,2.64,99.49,6,748.66,Normal
2022-06-18,byndoor,15.85,152.27,473.83,473.83,473.83,6,-555.02,26.72,81.82,2.93,99.52,6,748.66,Normal
2022-06-19,byndoor,13.1,11.41,334.46,334.46,334.46,6,-694.3899999999999,26.55,79.48,2.56,99.61,6,748.66,Normal
2022-06-20,byndoor,5.59,3.19,333.12999999999994,333.12999999999994,333.12999999999994,6,-695.72,26.71,80.18,2.56,99.51,6,748.66,Normal
2022-06-21,byndoor,14.31,6.68,350.5799999999999,350.5799999999999,350.5799999999999,6,-678.27,27.03,85.12,3.22,99.36,6,748.66,Normal
2022-06-22,byndoor,20.46,3.43,375.5499999999999,375.5499999999999,375.5499999999999,6,-653.3,27.04,86.54,2.94,99.43,6,748.66,Normal
2022-06-23,byndoor,11.07,2.71,468.4699999999999,468.4699999999999,468.4699999999999,6,-560.38,26.72,85.08,3.16,99.51,6,748.66,Normal
2022-06-24,byndoor,9.91,0.94,499.52999999999986,499.52999999999986,499.52999999999986,6,-529.32,27.05,87.58,4.89,99.46,6,748.66,Normal
2022-06-25,byndoor,12.9,0.71,532.0099999999999,532.0099999999999,532.0099999999999,5,-496.84000000000003,27.1,85.23,4.17,99.29,6,748.66,Normal
2022-06-26,byndoor,10.08,1.19,561.5899999999999,561.5899999999999,561.5899999999999,4,-467.26,27.51,86.83,5.0,99.31,6,748.66,Normal
2022-06-27,byndoor,20.64,3.47,593.3199999999998,593.3199999999998,593.3199999999998,3,-435.5300000000001,27.54,86.37,4.13,99.48,6,748.66,Normal
2022-06-28,byndoor,31.65,0.9,597.2799999999999,597.2799999999999,597.2799999999999,3,-431.57000000000005,27.5,85.73,3.94,99.49,6,748.66,Normal
2022-06-29,byndoor,96.35,1.35,615.5599999999998,615.5599999999998,615.5599999999998,2,-413.2900000000001,27.0,89.09,3.88,99.37,6,748.66,Normal
2022-06-30,byndoor,33.77,4.75,652.2199999999997,652.2199999999997,652.2199999999997,1,-376.6300000000002,27.08,86.89,4.64,99.4,6,748.66,Normal
2022-07-01,byndoor,33.42,9.13,748.6599999999999,748.6599999999999,748.6599999999999,1,-554.44,26.94,87.63,4.41,99.42,7,1589.8,Normal
2022-07-02,byndoor,30.29,3.99,770.6099999999998,770.6099999999998,770.6099999999998,1,-532.4900000000001,26.82,89.17,4.21,99.33,7,1589.8,Normal
2022-07-03,byndoor,32.92,2.63,787.14,787.14,787.14,1,-515.9599999999999,26.71,89.22,4.37,99.35,7,1589.8,Normal
2022-07-04,byndoor,7.43,1.39,829.1699999999998,829.1699999999998,829.1699999999998,1,-473.93000000000006,26.42,90.32,5.54,99.37,7,1589.8,Normal
2022-07-05,byndoor,19.18,111.74,1018.92,1018.92,1018.92,0,-284.17999999999995,26.4,90.29,5.14,99.27,7,1589.8,Normal
2022-07-06,byndoor,38.01,23.86,976.31,976.31,976.31,0,-326.78999999999996,26.55,89.26,4.35,99.36,7,1589.8,Normal
2022-07-07,byndoor,101.19,8.22,1142.1599999999999,1142.1599999999999,1142.1599999999999,0,-160.94000000000005,26.32,87.82,4.98,99.65,7,1589.8,Normal
2022-07-08,byndoor,31.08,9.75,1186.4499999999998,1186.4499999999998,1186.4499999999998,0,-116.65000000000009,26.16,88.62,5.11,99.6,7,1589.8,Normal
2022-07-09,byndoor,20.52,6.02,1225.3199999999997,1225.3199999999997,1225.3199999999997,0,-77.7800000000002,26.28,89.26,5.36,99.42,7,1589.8,Normal
2022-07-10,byndoor,44.66,13.81,1328.1399999999999,1328.1399999999999,1328.1399999999999,0,25.039999999999964,26.23,87.59,5.19,99.47,7,1589.8,Normal
2022-07-11,byndoor,191.14,15.85,1373.5899999999997,1373.5899999999997,1373.5899999999997,0,70.48999999999978,26.12,90.11,4.9,99.63,7,1589.8,Normal
2022-07-12,byndoor,69.13,13.1,1436.1899999999998,1436.1899999999998,1436.1899999999998,0,133.08999999999992,26.09,90.92,4.9,99.63,7,1589.8,Normal
2022-07-13,byndoor,189.71,5.59,1453.04,1453.04,1453.04,0,149.94000000000005,25.83,90.41,5.84,99.44,7,1589.8,Normal
2022-07-14,byndoor,52.51,14.31,1528.9199999999998,1528.9199999999998,1528.9199999999998,0,225.81999999999994,26.01,91.59,5.32,99.29,7,1589.8,Normal
2022-07-15,byndoor,48.62,20.46,1541.87,1541.87,1541.87,0,238.76999999999998,26.33,91.09,4.39,99.35,7,1589.8,Normal
2022-07-16,byndoor,108.84,11.07,1548.0700000000002,1548.0700000000002,1548.0700000000002,0,244.97000000000025,26.29,91.21,4.17,99.44,7,1589.8,Normal
2022-07-17,byndoor,59.26,9.91,1652.4300000000003,1652.4300000000003,1652.4300000000003,0,349.3300000000004,26.1,91.41,3.71,99.54,7,1589.8,Normal
2022-07-18,byndoor,78.45,12.9,1686.3500000000001,1686.3500000000001,1686.3500000000001,0,383.2500000000002,25.7,88.5,3.98,99.63,7,1589.8,Normal
2022-07-19,byndoor,29.95,10.08,1682.3,1682.3,1682.3,0,379.20000000000005,25.65,89.58,2.99,99.62,7,1589.8,Normal
2022-07-20,byndoor,81.47,20.64,1680.37,1680.37,1680.37,0,377.27,26.19,89.25,3.54,99.62,7,1589.8,Normal
2022-07-21,byndoor,27.26,31.65,1663.07,1663.07,1663.07,0,359.97,26.34,87.48,3.83,99.58,7,1589.8,Normal
2022-07-22,byndoor,26.66,96.35,1633.32,1633.32,1633.32,1,330.22,25.88,88.06,4.19,99.64,7,1589.8,Normal
2022-07-23,byndoor,115.43,33.77,1553.78,1553.78,1553.78,1,250.68000000000006,25.96,87.49,3.6,99.56,7,1589.8,Normal
2022-07-24,byndoor,43.83,33.42,1616.7599999999998,1616.7599999999998,1616.7599999999998,1,313.65999999999985,26.37,86.65,4.04,99.53,7,1589.8,Normal
2022-07-25,byndoor,8.85,30.29,1587.47,1587.47,1587.47,1,284.3700000000001,26.36,86.84,3.19,99.62,7,1589.8,Normal
2022-07-26,byndoor,8.15,32.92,1560.29,1560.29,1560.29,1,257.19000000000005,26.3,86.13,3.24,99.69,7,1589.8,Normal
2022-07-27,byndoor,3.34,7.43,1529.6000000000001,1529.6000000000001,1529.6000000000001,1,226.50000000000023,26.28,86.94,3.54,99.56,7,1589.8,Normal
2022-07-28,byndoor,1.9,19.18,1613.9199999999998,1613.9199999999998,1613.9199999999998,1,310.81999999999994,26.56,89.22,4.01,99.55,7,1589.8,Normal
2022-07-29,byndoor,16.81,38.01,1628.8700000000001,1628.8700000000001,1628.8700000000001,1,325.7700000000002,27.16,89.77,3.04,99.54,7,1589.8,Normal
2022-07-30,byndoor,96.75,101.19,1665.7900000000002,1665.7900000000002,1665.7900000000002,1,362.6900000000003,26.63,91.44,4.29,99.49,7,1589.8,Normal
2022-07-31,byndoor,4.13,31.08,1582.99,1582.99,1582.99,1,279.8900000000001,26.51,91.72,3.78,99.34,7,1589.8,Normal
2022-08-01,byndoor,3.11,20.52,1558.7200000000003,1558.7200000000003,1558.7200000000003,1,602.0850000000003,26.36,92.17,5.0,99.35,8,1182.65,Normal
2022-08-02,byndoor,2.23,44.66,1688.5900000000001,1688.5900000000001,1688.5900000000001,1,731.9550000000002,25.66,91.82,5.95,99.29,8,1182.65,Normal
2022-08-03,byndoor,91.75,191.14,1800.3100000000004,1800.3100000000004,1800.3100000000004,1,843.6750000000004,26.0,92.38,6.4,99.15,8,1182.65,Normal
2022-08-04,byndoor,34.13,69.13,1621.1000000000001,1621.1000000000001,1621.1000000000001,1,664.4650000000001,25.96,91.15,5.2,99.24,8,1182.65,Normal
2022-08-05,byndoor,74.93,189.71,1596.6600000000005,1596.6600000000005,1596.6600000000005,1,640.0250000000005,25.84,91.15,6.2,99.32,8,1182.65,Normal
2022-08-06,byndoor,18.39,52.51,1487.8,1487.8,1487.8,1,531.165,26.02,88.8,6.18,99.3,8,1182.65,Normal
2022-08-07,byndoor,6.81,48.62,1553.6200000000001,1553.6200000000001,1553.6200000000001,1,596.9850000000001,25.81,90.61,5.65,99.26,8,1182.65,Normal
2022-08-08,byndoor,150.39,108.84,1535.1900000000003,1535.1900000000003,1535.1900000000003,1,578.5550000000003,25.84,91.21,5.54,99.22,8,1182.65,Normal
2022-08-09,byndoor,156.38,59.26,1553.0100000000002,1553.0100000000002,1553.0100000000002,1,596.3750000000002,25.92,88.58,5.74,99.25,8,1182.65,Normal
2022-08-10,byndoor,11.93,78.45,1510.8600000000001,1510.8600000000001,1510.8600000000001,1,554.2250000000001,25.96,87.4,5.6,99.25,8,1182.65,Normal
2022-08-11,byndoor,44.69,29.95,1452.12,1452.12,1452.12,1,495.4849999999999,26.14,88.31,5.13,99.39,8,1182.65,Normal
2022-08-12,byndoor,80.85,81.47,1442.1599999999999,1442.1599999999999,1442.1599999999999,1,485.52499999999986,26.13,89.6,3.61,99.54,8,1182.65,Normal
2022-08-13,byndoor,118.33,27.26,1371.0900000000004,1371.0900000000004,1371.0900000000004,1,414.4550000000004,25.88,91.44,2.19,99.58,8,1182.65,Normal
2022-08-14,byndoor,30.19,26.66,1347.7,1347.7,1347.7,1,391.06500000000005,25.72,90.87,2.68,99.66,8,1182.65,Normal
2022-08-15,byndoor,126.66,115.43,1323.87,1323.87,1323.87,1,367.2349999999999,25.83,90.83,2.42,99.71,8,1182.65,Normal
2022-08-16,byndoor,17.11,43.83,1210.55,1210.55,1210.55,1,253.91499999999996,26.05,88.49,2.41,99.7,8,1182.65,Normal
2022-08-17,byndoor,19.71,8.85,1167.1399999999999,1167.1399999999999,1167.1399999999999,2,210.50499999999988,26.3,88.49,2.57,99.75,8,1182.65,Normal
2022-08-18,byndoor,19.99,8.15,1158.93,1158.93,1158.93,3,202.29500000000007,26.2,88.98,3.07,99.68,8,1182.65,Normal
2022-08-19,byndoor,10.4,3.34,1152.58,1152.58,1152.58,4,195.94499999999994,26.06,84.66,4.29,99.71,8,1182.65,Normal
2022-08-20,byndoor,3.87,1.9,1150.79,1150.79,1150.79,5,194.15499999999997,25.95,86.72,3.62,99.72,8,1182.65,Normal
2022-08-21,byndoor,2.83,16.81,1152.7900000000002,1152.7900000000002,1152.7900000000002,4,196.1550000000002,26.28,88.89,4.14,99.6,8,1182.65,Normal
2022-08-22,byndoor,2.11,96.75,1146.4800000000002,1146.4800000000002,1146.4800000000002,4,189.84500000000025,26.36,88.53,4.83,99.58,8,1182.65,Normal
2022-08-23,byndoor,0.42,4.13,1061.4500000000003,1061.4500000000003,1061.4500000000003,4,104.81500000000028,26.4,88.1,4.29,99.59,8,1182.65,Normal
2022-08-24,byndoor,0.64,3.11,1066.12,1066.12,1066.12,4,109.4849999999999,26.28,84.8,4.39,99.74,8,1182.65,Normal
2022-08-25,byndoor,1.8,2.23,1088.44,1088.44,1088.44,4,131.80500000000006,26.31,86.45,4.33,99.61,8,1182.65,Normal
2022-08-26,byndoor,1.55,91.75,1107.5000000000002,1107.5000000000002,1107.5000000000002,4,150.86500000000024,26.02,88.61,3.98,99.53,8,1182.65,Normal
2022-08-27,byndoor,3.9,34.13,1035.37,1035.37,1035.37,4,78.7349999999999,25.73,88.09,3.29,99.56,8,1182.65,Normal
2022-08-28,byndoor,10.5,74.93,1011.5199999999998,1011.5199999999998,1011.5199999999998,4,54.88499999999976,25.98,88.66,3.97,99.5,8,1182.65,Normal
2022-08-29,byndoor,11.72,18.39,942.5099999999996,942.5099999999996,942.5099999999996,4,-14.125000000000341,26.26,88.15,4.4,99.57,8,1182.65,Normal
2022-08-30,byndoor,8.8,6.81,1018.9599999999998,1018.9599999999998,1018.9599999999998,4,62.32499999999982,26.18,88.46,4.81,99.51,8,1182.65,Normal
2022-08-31,byndoor,25.43,150.39,1083.48,1083.48,1083.48,4,126.84500000000003,26.61,90.39,3.54,99.34,8,1182.65,Normal
2022-09-01,byndoor,21.29,156.38,1032.26,1032.26,1032.26,4,500.42499999999995,26.32,91.86,3.23,99.42,9,451.67,Normal
2022-09-02,byndoor,19.62,11.93,910.24,910.24,910.24,4,378.405,26.2,91.17,4.21,99.44,9,451.67,Normal
2022-09-03,byndoor,10.28,44.69,902.1500000000001,902.1500000000001,902.1500000000001,4,370.31500000000005,26.17,89.87,2.85,99.55,9,451.67,Normal
2022-09-04,byndoor,5.92,80.85,872.9200000000002,872.9200000000002,872.9200000000002,4,341.08500000000015,26.25,91.15,2.19,99.56,9,451.67,Normal
2022-09-05,byndoor,94.84,118.33,802.88,802.88,802.88,4,271.04499999999996,26.48,91.17,3.43,99.55,9,451.67,Normal
2022-09-06,byndoor,71.33,30.19,713.3700000000001,713.3700000000001,713.3700000000001,4,181.53500000000008,26.26,91.07,4.56,99.45,9,451.67,Normal
2022-09-07,byndoor,99.17,126.66,775.99,775.99,775.99,4,244.15499999999997,25.96,90.03,5.84,99.45,9,451.67,Normal
2022-09-08,byndoor,34.36,17.11,771.29,771.29,771.29,4,239.45499999999993,25.67,88.65,4.11,99.48,9,451.67,Normal
2022-09-09,byndoor,3.84,19.71,766.23,766.23,766.23,4,234.39499999999998,26.08,87.36,3.97,99.43,9,451.67,Normal
2022-09-10,byndoor,15.46,19.99,761.88,761.88,761.88,4,230.04499999999996,26.06,87.55,4.27,99.45,9,451.67,Normal
2022-09-11,byndoor,10.81,10.4,758.62,758.62,758.62,4,226.78499999999997,25.99,89.98,5.09,99.35,9,451.67,Normal
2022-09-12,byndoor,28.82,3.87,781.5,781.5,781.5,4,249.66499999999996,26.15,89.45,5.42,99.38,9,451.67,Normal
2022-09-13,byndoor,92.81,2.83,790.43,790.43,790.43,4,258.5949999999999,26.13,88.55,4.29,99.6,9,451.67,Normal
2022-09-14,byndoor,121.96,2.11,799.4999999999998,799.4999999999998,799.4999999999998,4,267.66499999999974,26.02,89.65,3.05,99.81,9,451.67,Normal
2022-09-15,byndoor,12.05,0.42,802.0099999999999,802.0099999999999,802.0099999999999,4,270.17499999999984,25.95,89.94,3.17,99.92,9,451.67,Normal
2022-09-16,byndoor,15.36,0.64,806.68,806.68,806.68,3,274.8449999999999,26.07,87.76,3.67,99.75,9,451.67,Normal
2022-09-17,byndoor,16.73,1.8,810.0499999999998,810.0499999999998,810.0499999999998,2,278.2149999999998,26.38,85.69,3.12,99.71,9,451.67,Normal
2022-09-18,byndoor,33.28,1.55,810.7899999999998,810.7899999999998,810.7899999999998,1,278.9549999999998,26.48,85.91,3.07,99.77,9,451.67,Normal
2022-09-19,byndoor,12.8,3.9,811.5799999999999,811.5799999999999,811.5799999999999,0,279.7449999999999,26.16,85.62,3.39,99.78,9,451.67,Normal
2022-09-20,byndoor,11.9,10.5,809.27,809.27,809.27,1,277.43499999999995,25.88,85.61,2.52,99.75,9,451.67,Normal
2022-09-21,byndoor,4.62,11.72,800.0900000000001,800.0900000000001,800.0900000000001,2,268.2550000000001,25.55,86.15,2.62,99.73,9,451.67,Normal
2022-09-22,byndoor,5.09,8.8,789.32,789.32,789.32,3,257.485,25.49,84.96,2.21,99.8,9,451.67,Normal
2022-09-23,byndoor,4.01,25.43,781.19,781.19,781.19,4,249.35500000000002,25.72,85.91,2.36,99.84,9,451.67,Normal
2022-09-24,byndoor,2.54,21.29,759.2400000000001,759.2400000000001,759.2400000000001,4,227.4050000000001,25.65,87.38,2.47,99.77,9,451.67,Normal
2022-09-25,byndoor,2.34,19.62,739.1700000000002,739.1700000000002,739.1700000000002,5,207.33500000000015,26.0,86.22,3.0,99.67,9,451.67,Normal
2022-09-26,byndoor,1.59,10.28,720.09,720.09,720.09,6,188.255,26.35,84.76,3.73,99.75,9,451.67,Normal
2022-09-27,byndoor,1.32,5.92,710.1700000000001,710.1700000000001,710.1700000000001,7,178.33500000000004,25.95,85.03,3.45,99.67,9,451.67,Normal
2022-09-28,byndoor,0.95,94.84,704.57,704.57,704.57,8,172.735,26.06,84.9,3.23,99.58,9,451.67,Normal
2022-09-29,byndoor,0.67,71.33,609.9100000000001,609.9100000000001,609.9100000000001,9,78.07500000000005,25.94,87.42,3.02,99.57,9,451.67,Normal
2022-09-30,byndoor,3.48,99.17,539.4000000000001,539.4000000000001,539.4000000000001,10,7.565000000000055,25.98,88.98,3.1,99.64,9,451.67,Normal
2022-10-01,byndoor,1.22,34.36,451.6700000000001,451.6700000000001,451.6700000000001,10,184.99500000000006,25.76,87.38,3.07,99.73,10,105.11,Deficit
2022-10-02,byndoor,0.54,3.84,421.07000000000005,421.07000000000005,421.07000000000005,10,154.39500000000004,26.33,86.37,3.25,99.67,10,105.11,Deficit
2022-10-03,byndoor,0.36,15.46,424.59000000000003,424.59000000000003,424.59000000000003,10,157.91500000000002,26.73,85.33,4.25,99.63,10,105.11,Deficit
2022-10-04,byndoor,0.32,10.81,410.22,410.22,410.22,11,143.54500000000002,26.81,86.45,4.12,99.58,10,105.11,Deficit
2022-10-05,byndoor,0.18,28.82,400.92,400.92,400.92,12,134.245,26.61,85.92,3.94,99.53,10,105.11,Deficit
2022-10-06,byndoor,0.82,92.81,382.29,382.29,382.29,12,115.61500000000001,25.95,87.19,3.42,99.5,10,105.11,Deficit
2022-10-07,byndoor,11.44,121.96,294.92,294.92,294.92,12,28.245000000000005,26.04,84.69,2.51,99.56,10,105.11,Deficit
2022-10-08,byndoor,3.76,12.05,174.61,174.61,174.61,13,-92.065,25.8,81.19,1.83,99.7,10,105.11,Deficit
2022-10-09,byndoor,7.36,15.36,162.88,162.88,162.88,14,-103.79500000000002,26.46,81.75,2.09,99.7,10,105.11,Deficit
2022-10-10,byndoor,1.09,16.73,148.6,148.6,148.6,15,-118.07500000000002,26.48,88.45,3.26,99.7,10,105.11,Deficit
2022-10-11,byndoor,1.51,33.28,147.01000000000005,147.01000000000005,147.01000000000005,15,-119.66499999999996,25.9,89.65,3.77,99.7,10,105.11,Deficit
2022-10-12,byndoor,10.19,12.8,122.71,122.71,122.71,15,-143.96500000000003,25.84,87.58,1.66,99.78,10,105.11,Deficit
2022-10-13,byndoor,5.44,11.9,113.75,113.75,113.75,15,-152.925,26.41,84.77,1.48,99.71,10,105.11,Deficit
2022-10-14,byndoor,1.65,4.62,107.41,107.41,107.41,15,-159.26500000000001,25.81,86.25,1.67,99.65,10,105.11,Deficit
2022-10-15,byndoor,0.32,5.09,106.34,106.34,106.34,15,-160.335,26.52,84.98,1.46,99.5,10,105.11,Deficit
2022-10-16,byndoor,1.08,4.01,108.53,108.53,108.53,15,-158.145,26.43,89.22,2.14,99.64,10,105.11,Deficit
2022-10-17,byndoor,15.14,2.54,109.41000000000001,109.41000000000001,109.41000000000001,15,-157.265,26.38,86.57,1.74,99.86,10,105.11,Deficit
2022-10-18,byndoor,8.98,2.34,112.97,112.97,112.97,15,-153.705,25.81,90.45,1.95,99.83,10,105.11,Deficit
2022-10-19,byndoor,3.84,1.59,113.92,113.92,113.92,15,-152.755,26.0,88.57,2.63,99.83,10,105.11,Deficit
2022-10-20,byndoor,5.56,1.32,118.56,118.56,118.56,14,-148.115,26.01,87.57,1.75,99.82,10,105.11,Deficit
2022-10-21,byndoor,3.55,0.95,120.79,120.79,120.79,13,-145.885,26.91,83.1,1.38,99.9,10,105.11,Deficit
2022-10-22,byndoor,7.28,0.67,121.71000000000001,121.71000000000001,121.71000000000001,13,-144.965,27.51,80.09,1.13,99.96,10,105.11,Deficit
2022-10-23,byndoor,4.89,3.48,122.0,122.0,122.0,13,-144.675,27.28,71.4,1.92,99.93,10,105.11,Deficit
2022-10-24,byndoor,6.1,1.22,118.53000000000002,118.53000000000002,118.53000000000002,14,-148.14499999999998,26.43,66.87,2.33,99.82,10,105.11,Deficit
2022-10-25,byndoor,3.29,0.54,117.31,117.31,117.31,14,-149.365,26.36,64.5,2.15,99.86,10,105.11,Deficit
2022-10-26,byndoor,6.23,0.36,116.77000000000001,116.77000000000001,116.77000000000001,14,-149.905,26.46,70.26,2.14,99.94,10,105.11,Deficit
2022-10-27,byndoor,3.55,0.32,116.41,116.41,116.41,14,-150.26500000000001,26.61,66.13,2.37,99.88,10,105.11,Deficit
2022-10-28,byndoor,1.87,0.18,116.09,116.09,116.09,14,-150.585,26.69,71.96,2.5,99.78,10,105.11,Deficit
2022-10-29,byndoor,0.96,0.82,115.91,115.91,115.91,14,-150.76500000000001,27.1,77.65,2.35,99.76,10,105.11,Deficit
2022-10-30,byndoor,0.01,11.44,115.79,115.79,115.79,14,-150.885,27.2,78.79,2.36,99.78,10,105.11,Deficit
2022-10-31,byndoor,0.0,3.76,105.11,105.11,105.11,15,-161.565,26.76,73.74,2.7,99.79,10,105.11,Deficit
2022-11-01,byndoor,0.0,7.36,101.35000000000001,101.35000000000001,101.35000000000001,16,-41.045,26.81,74.81,2.39,99.84,11,34.33,Deficit
2022-11-02,byndoor,0.0,1.09,93.99000000000001,93.99000000000001,93.99000000000001,17,-48.405,27.05,76.85,2.2,99.84,11,34.33,Deficit
2022-11-03,byndoor,0.0,1.51,93.0,93.0,93.0,17,-49.39500000000001,26.98,74.05,2.35,99.79,11,34.33,Deficit
2022-11-04,byndoor,0.0,10.19,91.58000000000001,91.58000000000001,91.58000000000001,17,-50.815,27.7,73.91,2.3,99.85,11,34.33,Deficit
2022-11-05,byndoor,0.7,5.44,81.94,81.94,81.94,18,-60.45500000000001,27.76,72.98,2.05,99.99,11,34.33,Deficit
2022-11-06,byndoor,0.76,1.65,76.92999999999999,76.92999999999999,76.92999999999999,19,-65.46500000000002,27.81,73.77,1.56,100.05,11,34.33,Deficit
2022-11-07,byndoor,0.0,0.32,76.46000000000001,76.46000000000001,76.46000000000001,19,-65.935,27.86,73.7,1.89,99.96,11,34.33,Deficit
2022-11-08,byndoor,0.0,1.08,76.14,76.14,76.14,19,-66.25500000000001,26.84,76.37,2.68,99.94,11,34.33,Deficit
2022-11-09,byndoor,0.1,15.14,75.06000000000002,75.06000000000002,75.06000000000002,19,-67.335,26.73,76.73,3.08,99.91,11,34.33,Deficit
2022-11-10,byndoor,0.09,8.98,59.919999999999995,59.919999999999995,59.919999999999995,20,-82.47500000000002,26.39,78.25,3.22,99.86,11,34.33,Deficit
2022-11-11,byndoor,0.55,3.84,50.94,50.94,50.94,21,-91.45500000000001,26.7,76.36,3.1,99.86,11,34.33,Deficit
2022-11-12,byndoor,0.43,5.56,47.12,47.12,47.12,22,-95.275,26.76,78.02,2.51,99.87,11,34.33,Deficit
2022-11-13,byndoor,1.18,3.55,43.480000000000004,43.480000000000004,43.480000000000004,23,-98.915,27.2,79.81,2.83,99.79,11,34.33,Deficit
2022-11-14,byndoor,0.0,7.28,40.93,40.93,40.93,24,-101.465,27.39,76.75,2.21,99.9,11,34.33,Deficit
2022-11-15,byndoor,0.0,4.89,35.83,35.83,35.83,24,-106.56500000000001,26.64,81.4,1.45,99.95,11,34.33,Deficit
2022-11-16,byndoor,0.0,6.1,33.769999999999996,33.769999999999996,33.769999999999996,24,-108.62500000000001,26.93,77.32,2.06,99.87,11,34.33,Deficit
2022-11-17,byndoor,0.0,3.29,28.359999999999996,28.359999999999996,28.359999999999996,25,-114.03500000000001,25.94,71.16,2.96,99.84,11,34.33,Deficit
2022-11-18,byndoor,0.02,6.23,25.069999999999997,25.069999999999997,25.069999999999997,26,-117.32500000000002,25.79,66.39,2.61,99.85,11,34.33,Deficit
2022-11-19,byndoor,1.92,3.55,18.84,18.84,18.84,27,-123.555,25.46,65.69,3.1,99.85,11,34.33,Deficit
2022-11-20,byndoor,1.0,1.87,15.29,15.29,15.29,28,-127.10500000000002,25.08,67.58,2.86,99.76,11,34.33,Deficit
2022-11-21,byndoor,2.18,0.96,13.42,13.42,13.42,28,-128.97500000000002,25.37,65.15,2.49,99.74,11,34.33,Deficit
2022-11-22,byndoor,2.83,0.01,12.46,12.46,12.46,28,-129.935,25.86,76.33,1.98,99.77,11,34.33,Deficit
2022-11-23,byndoor,0.69,0.0,12.69,12.69,12.69,28,-129.705,26.45,81.01,1.7,99.79,11,34.33,Deficit
2022-11-24,byndoor,0.0,0.0,14.37,14.37,14.37,28,-128.025,26.93,82.06,1.98,99.75,11,34.33,Deficit
2022-11-25,byndoor,0.0,0.0,23.869999999999997,23.869999999999997,23.869999999999997,27,-118.525,27.06,83.02,2.55,99.81,11,34.33,Deficit
2022-11-26,byndoor,0.0,0.0,24.53,24.53,24.53,27,-117.86500000000001,26.94,82.75,1.34,99.77,11,34.33,Deficit
2022-11-27,byndoor,0.0,0.0,25.799999999999997,25.799999999999997,25.799999999999997,27,-116.59500000000001,26.62,84.0,1.45,99.65,11,34.33,Deficit
2022-11-28,byndoor,0.0,0.7,27.429999999999996,27.429999999999996,27.429999999999996,27,-114.96500000000002,26.57,82.04,1.33,99.69,11,34.33,Deficit
2022-11-29,byndoor,0.24,0.76,34.22,34.22,34.22,26,-108.17500000000001,26.77,80.84,1.23,99.76,11,34.33,Deficit
2022-11-30,byndoor,1.68,0.0,34.279999999999994,34.279999999999994,34.279999999999994,26,-108.11500000000001,26.67,72.79,1.92,99.82,11,34.33,Deficit
2022-12-01,byndoor,9.5,0.0,34.33,34.33,34.33,26,17.055,26.4,64.23,1.76,99.8,12,55.99,Normal
2022-12-02,byndoor,0.66,0.1,34.33,34.33,34.33,26,17.055,27.37,74.57,1.74,99.72,12,55.99,Normal
2022-12-03,byndoor,1.27,0.09,34.3,34.3,34.3,26,17.025,27.5,78.39,1.75,99.72,12,55.99,Normal
2022-12-04,byndoor,1.63,0.55,34.3,34.3,34.3,26,17.025,27.65,76.75,1.7,99.82,12,55.99,Normal
2022-12-05,byndoor,7.49,0.43,33.77,33.77,33.77,26,16.495000000000005,27.55,74.13,1.64,99.87,12,55.99,Normal
2022-12-06,byndoor,0.82,1.18,33.370000000000005,33.370000000000005,33.370000000000005,26,16.095000000000006,27.46,75.78,1.9,99.81,12,55.99,Normal
2022-12-07,byndoor,0.05,0.0,32.2,32.2,32.2,26,14.925000000000004,26.54,73.5,2.81,99.8,12,55.99,Normal
2022-12-08,byndoor,0.0,0.0,36.71,36.71,36.71,25,19.435000000000002,26.06,67.87,2.55,99.75,12,55.99,Normal
2022-12-09,byndoor,0.07,0.0,36.83,36.83,36.83,25,19.555,25.52,67.11,3.15,99.62,12,55.99,Normal
2022-12-10,byndoor,0.09,0.0,36.96,36.96,36.96,25,19.685000000000002,26.12,73.59,2.53,99.57,12,55.99,Normal
2022-12-11,byndoor,0.02,0.02,41.46999999999999,41.46999999999999,41.46999999999999,24,24.194999999999993,26.0,80.43,3.28,99.65,12,55.99,Normal
